0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
º«¼Ò»´,ÁõÒÕ·Æ,2570,20180102,,M,C57BL/6J,,,,MPTX-1,(+/-),MPTX-2,(+/-),,,,,,,C,104,2,3,3,,
º«¼Ò»´,Îâ½£·æ,2570,20180505,20180528,F,C57BL/6J,,CD19-CRE,,,,,,,,p38¦Áf/f,,,,B,201,9,3,9,4467,

º«¼Ò»´,ÁõÒÕ·Æ,2591,20180102,,M,C57BL/6J,,,,MPTX-1,(+/-),MPTX-2,(+/-),,,,,,,C,104,2,3,3,,
º«¼Ò»´,Îâ½£·æ,2591,20180120,20180206,F,C57BL/6J,,CD19-CRE,,,,,,,,p38¦Áf/f,,p38¦Âf/f,,B,201,9,4,5,9745,

º«¼Ò»´,Îâ½£·æ,2604,20180201,20180226,F,C57BL/6J,,CD19-CRE,,,,,,,,p38¦Áf/f,,p38¦Âf/f,,B,201,9,4,7,9745,
º«¼Ò»´,»Æ¿­,2604,20180130,20180226,M,C57BL/6J,,,,RIP1 D325A,(+/-),,,,,,,,,C,108,1,4,3,,

º«¼Ò»´,Îâ½£·æ,9384,20170715,20170808,F,C57BL/6J,,,,RIP3,(+/-),,,,,,,,,B,207,5,2,8,,
º«¼Ò»´,»Æ¿­,9384,20170910,20171005,F,C57BL/6J,,,,,,,,,,p38¦Áf/f,(+/+),,,B,207,3,5,5,,


º«¼Ò»´,ÑîµÀÎ°,11,,,M,C57BL/6J,,,,,,,,,,,,,,B,207,7,3,1,,
º«¼Ò»´,ÑîµÀÎ°,14,,,M,C57BL/6J,,,,,,,,,,,,,,B,207,7,3,1,,
º«¼Ò»´,Îâ½£·æ,,20180201,20180222,M,C57BL/6J,,,,GSDMD,,,,,,,,,,B,207,7,3,1,Mix,
º«¼Ò»´,Îâ½£·æ,,20180201,20180222,M,C57BL/6J,,,,GSDMD,,,,,,,,,,B,207,7,3,1,Mix,
º«¼Ò»´,Îâ½£·æ,,20180201,20180222,M,C57BL/6J,,,,GSDMD,,,,,,,,,,B,207,7,3,1,Mix,
º«¼Ò»´,Îâ½£·æ,,20180201,20180222,M,C57BL/6J,,,,GSDMD,,,,,,,,,,B,207,7,3,1,Mix,


º«¼Ò»´,ÑîµÀÎ°,21,,,M,C57BL/6J,,,,,,,,,,,,,,B,207,7,3,2,,
º«¼Ò»´,ÑîµÀÎ°,22,,,M,C57BL/6J,,,,,,,,,,,,,,B,207,7,3,2,,
º«¼Ò»´,ÑîµÀÎ°,23,,,M,C57BL/6J,,,,,,,,,,,,,,B,207,7,3,2,,
º«¼Ò»´,ÑîµÀÎ°,24,,,M,C57BL/6J,,,,,,,,,,,,,,B,207,7,3,2,,
º«¼Ò»´,Îâ½£·æ,,20180305,20180327,F,C57BL/6J,,,,GSDMD,,,,,,,,,,B,207,7,3,2,9481,
º«¼Ò»´,Îâ½£·æ,,20180305,20180327,F,C57BL/6J,,,,GSDMD,,,,,,,,,,B,207,7,3,2,9481,
º«¼Ò»´,Îâ½£·æ,,20180305,20180327,F,C57BL/6J,,,,GSDMD,,,,,,,,,,B,207,7,3,2,9481,
º«¼Ò»´,Îâ½£·æ,,20180305,20180327,F,C57BL/6J,,,,GSDMD,,,,,,,,,,B,207,7,3,2,9481,
º«¼Ò»´,Îâ½£·æ,,20180305,20180327,F,C57BL/6J,,,,GSDMD,,,,,,,,,,B,207,7,3,2,9481,


º«¼Ò»´,ÑîµÀÎ°,31,,,F,C57BL/6J,,,,,,,,,,,,,,B,207,7,3,3,,
º«¼Ò»´,ÑîµÀÎ°,32,,,F,C57BL/6J,,,,,,,,,,,,,,B,207,7,3,3,,
º«¼Ò»´,ÑîµÀÎ°,33,,,F,C57BL/6J,,,,,,,,,,,,,,B,207,7,3,3,,
º«¼Ò»´,ÑîµÀÎ°,34,,,F,C57BL/6J,,,,,,,,,,,,,,B,207,7,3,3,,
º«¼Ò»´,ÑîµÀÎ°,35,,,F,C57BL/6J,,,,,,,,,,,,,,B,207,7,3,3,,
º«¼Ò»´,Îâ½£·æ,,20180305,20180327,M,C57BL/6J,,,,GSDMD,,,,,,,,,,B,207,7,3,3,9481,
º«¼Ò»´,Îâ½£·æ,,20180305,20180327,M,C57BL/6J,,,,GSDMD,,,,,,,,,,B,207,7,3,3,9481,
º«¼Ò»´,Îâ½£·æ,,20180305,20180327,M,C57BL/6J,,,,GSDMD,,,,,,,,,,B,207,7,3,3,9481,
º«¼Ò»´,Îâ½£·æ,,20180305,20180327,M,C57BL/6J,,,,GSDMD,,,,,,,,,,B,207,7,3,3,9481,

º«¼Ò»´,ÑîµÀÎ°,51,,,M,C57BL/6J,,,,,,,,,,,,,,B,207,7,3,5,,
º«¼Ò»´,ÑîµÀÎ°,52,,,M,C57BL/6J,,,,,,,,,,,,,,B,207,7,3,5,,
º«¼Ò»´,ÑîµÀÎ°,53,,,M,C57BL/6J,,,,,,,,,,,,,,B,207,7,3,5,,
º«¼Ò»´,ÑîµÀÎ°,54,,,M,C57BL/6J,,,,,,,,,,,,,,B,207,7,3,5,,
º«¼Ò»´,ÑîµÀÎ°,55,,,M,C57BL/6J,,,,,,,,,,,,,,B,207,7,3,5,,
º«¼Ò»´,Îâ½£·æ,,20180301,20180324,M,C57BL/6J,,,,GSDMD,,,,,,,,,,B,207,7,3,5,Mix,
º«¼Ò»´,Îâ½£·æ,,20180301,20180324,M,C57BL/6J,,,,GSDMD,,,,,,,,,,B,207,7,3,5,Mix,
º«¼Ò»´,Îâ½£·æ,,20180301,20180324,M,C57BL/6J,,,,GSDMD,,,,,,,,,,B,207,7,3,5,Mix,


º«¼Ò»´,ÑîµÀÎ°,61,,,M,C57BL/6J,,,,,,,,,,,,,,B,207,7,3,6,,
º«¼Ò»´,ÑîµÀÎ°,62,,,M,C57BL/6J,,,,,,,,,,,,,,B,207,7,3,6,,
º«¼Ò»´,ÑîµÀÎ°,63,,,M,C57BL/6J,,,,,,,,,,,,,,B,207,7,3,6,,
º«¼Ò»´,ÑîµÀÎ°,64,,,M,C57BL/6J,,,,,,,,,,,,,,B,207,7,3,6,,
º«¼Ò»´,ÑîµÀÎ°,65,,,M,C57BL/6J,,,,,,,,,,,,,,B,207,7,3,6,,
º«¼Ò»´,Îâ½£·æ,8128,20180201,20180224,M,C57BL/6J,,,,GSDMD,,,,,,,,,,B,207,7,3,6,9471,
º«¼Ò»´,Îâ½£·æ,8129,20180201,20180224,M,C57BL/6J,,,,GSDMD,,,,,,,,,,B,207,7,3,6,9471,
º«¼Ò»´,Îâ½£·æ,8130,20180201,20180224,M,C57BL/6J,,,,GSDMD,,,,,,,,,,B,207,7,3,6,9471,
º«¼Ò»´,Îâ½£·æ,8131,20180201,20180224,M,C57BL/6J,,,,GSDMD,,,,,,,,,,B,207,7,3,6,9471,


º«¼Ò»´,ÑîµÀÎ°,71,,,F,C57BL/6J,,,,,,,,,,,,,,B,207,7,3,7,,
º«¼Ò»´,ÑîµÀÎ°,72,,,F,C57BL/6J,,,,,,,,,,,,,,B,207,7,3,7,,
º«¼Ò»´,ÑîµÀÎ°,73,,,F,C57BL/6J,,,,,,,,,,,,,,B,207,7,3,7,,
º«¼Ò»´,ÑîµÀÎ°,74,,,F,C57BL/6J,,,,,,,,,,,,,,B,207,7,3,7,,
º«¼Ò»´,Îâ½£·æ,,20180415,20180508,M,C57BL/6J,,,,GSDMD,,,,,,,,,,B,207,7,3,7,9481,
º«¼Ò»´,Îâ½£·æ,,20180415,20180508,M,C57BL/6J,,,,GSDMD,,,,,,,,,,B,207,7,3,7,9481,
º«¼Ò»´,Îâ½£·æ,,20180415,20180508,M,C57BL/6J,,,,GSDMD,,,,,,,,,,B,207,7,3,7,9481,
º«¼Ò»´,Îâ½£·æ,,20180415,20180508,M,C57BL/6J,,,,GSDMD,,,,,,,,,,B,207,7,3,7,9481,


º«¼Ò»´,ÑîµÀÎ°,4159,,,F,C57BL/6J,,Vav-CRE,,RalA,(+/-),RalB,(+/-),,,,,,,C,104,1,7,5,,
º«¼Ò»´,ÕÔÒ»ºÀ,4159,,,F,C57BL/6J,,Vav-CRE,(-/-),,,,,,,p38¦Áf/f,(+/+),,,B,207,3,4,6,,


º«¼Ò»´,»Æ¿­,1662,20171020,20171117,M,C57BL/6J,,,,MLKL,(-/-),,,,,,,,,B,207,3,5,1,,
º«¼Ò»´,»Æ¿­,1665,20171020,20171117,M,C57BL/6J,,,,MLKL,(-/-),,,,,,,,,B,207,3,5,1,,
º«¼Ò»´,ÕÔÒ»ºÀ,1605,,,M,C57BL/6J,,Vav-CRE,(-/-),,,,,,,p38¦Áf/f,(+/+),,,B,207,3,5,1,,
º«¼Ò»´,ÕÔÒ»ºÀ,1606,,,F,C57BL/6J,,Vav-CRE,(+/-),,,,,,,p38¦Áf/f,(+/+),,,B,207,3,5,1,,

º«¼Ò»´,»Æ¿­,1630,20180215,20180310,M,C57BL/6J,,,,RIP3,(+/-),,,,,,,,,B,207,3,5,2,,
º«¼Ò»´,»Æ¿­,9138,20180215,20180310,F,C57BL/6J,,,,RIP3,(+/-),,,,,,,,,B,207,3,5,2,,
º«¼Ò»´,»Æ¿­,9139,20180215,20180310,F,C57BL/6J,,,,RIP3,(+/-),,,,,,,,,B,207,3,5,2,,
º«¼Ò»´,ÕÔÒ»ºÀ,1608,,,M,C57BL/6J,,Vav-CRE,(+/-),,,,,,,p38¦Áf/f,(+/+),,,B,207,3,5,2,,
º«¼Ò»´,ÕÔÒ»ºÀ,1604,,,F,C57BL/6J,,Vav-CRE,(-/-),,,,,,,p38¦Áf/f,(+/+),,,B,207,3,5,2,,

º«¼Ò»´,»Æ¿­,04885,20180215,20180310,M,C57BL/6J,,,,RIP3,(+/-),,,,,,,,,B,207,3,5,3,,
º«¼Ò»´,»Æ¿­,04886,20180215,20180310,F,C57BL/6J,,,,RIP3,(+/-),,,,,,,,,B,207,3,5,3,,
º«¼Ò»´,»Æ¿­,04888,20180215,20180310,F,C57BL/6J,,,,RIP3,(+/-),,,,,,,,,B,207,3,5,3,,
º«¼Ò»´,ÕÔÒ»ºÀ,1610,,,M,C57BL/6J,,Vav-CRE,(-/-),,,,,,,p38¦Áf/f,(+/+),,,B,207,3,5,3,,
º«¼Ò»´,ÕÔÒ»ºÀ,1609,,,F,C57BL/6J,,Vav-CRE,(+/-),,,,,,,p38¦Áf/f,(+/+),,,B,207,3,5,3,,


º«¼Ò»´,»Æ¿­,04223,20180215,20180310,M,C57BL/6J,,,,RIP3,(-/-),,,,,,,,,B,207,3,5,4,,
º«¼Ò»´,»Æ¿­,04887,20180215,20180310,F,C57BL/6J,,,,RIP3,(-/-),,,,,,,,,B,207,3,5,4,,
º«¼Ò»´,ÕÔÒ»ºÀ,1613,,,M,C57BL/6J,,Vav-CRE,(+/-),,,,,,,p38¦Áf/f,(+/+),,,B,207,3,5,4,,
º«¼Ò»´,ÕÔÒ»ºÀ,1612,,,F,C57BL/6J,,Vav-CRE,(-/-),,,,,,,p38¦Áf/f,(+/+),,,B,207,3,5,4,,

º«¼Ò»´,»Æ¿­,1688,20170910,20171005,F,C57BL/6J,,,,,,,,,,p38¦Áf/f,(+/+),,,B,207,3,5,5,,
º«¼Ò»´,»Æ¿­,1852,20170910,20171005,F,C57BL/6J,,,,,,,,,,p38¦Áf/f,(+/+),,,B,207,3,5,5,,
º«¼Ò»´,»Æ¿­,9948,20170910,20171005,F,C57BL/6J,,,,,,,,,,p38¦Áf/f,(+/+),,,B,207,3,5,5,,
º«¼Ò»´,»Æ¿­,9947,20170910,20171005,F,C57BL/6J,,,,,,,,,,p38¦Áf/f,(+/+),,,B,207,3,5,5,,
º«¼Ò»´,»Æ¿­,9383,20170910,20171005,F,C57BL/6J,,,,,,,,,,p38¦Áf/f,(+/+),,,B,207,3,5,5,,
º«¼Ò»´,ÕÔÒ»ºÀ,1667,,,M,C57BL/6J,,Vav-CRE,(-/-),,,,,,,p38¦Áf/f,(+/+),,,B,207,3,5,5,,
º«¼Ò»´,ÕÔÒ»ºÀ,1666,,,F,C57BL/6J,,Vav-CRE,(+/-),,,,,,,p38¦Áf/f,(+/+),,,B,207,3,5,5,,

º«¼Ò»´,»Æ¿­,1621,20170910,20171005,M,C57BL/6J,,,,,,,,,,p38¦Áf/f,(+/+),,,B,207,3,5,6,,
º«¼Ò»´,»Æ¿­,1622,20170910,20171005,M,C57BL/6J,,,,,,,,,,p38¦Áf/f,(+/+),,,B,207,3,5,6,,
º«¼Ò»´,ÕÔÒ»ºÀ,1668,,,M,C57BL/6J,,Vav-CRE,(-/-),,,,,,,p38¦Áf/f,(+/+),,,B,207,3,5,6,,
º«¼Ò»´,ÕÔÒ»ºÀ,1611,,,F,C57BL/6J,,Vav-CRE,(+/-),,,,,,,p38¦Áf/f,(+/+),,,B,207,3,5,6,,


º«¼Ò»´,»Æ¿­,9589,20161020,20161116,M,C57BL/6J,,Lys2-CRE,(+/-),,,,,,,p38¦Áf/f,(+/+),,,B,207,3,5,7,,
º«¼Ò»´,»Æ¿­,9590,20161020,20161116,M,C57BL/6J,,Lys2-CRE,(+/-),,,,,,,p38¦Áf/f,(+/+),,,B,207,3,5,7,,
º«¼Ò»´,»Æ¿­,9591,20161020,20161116,M,C57BL/6J,,Lys2-CRE,(+/-),,,,,,,p38¦Áf/f,(+/+),,,B,207,3,5,7,,
º«¼Ò»´,ÕÔÒ»ºÀ,1669,,,M,C57BL/6J,,Vav-CRE,(-/-),,,,,,,p38¦Áf/f,(+/+),,,B,207,3,5,7,,
º«¼Ò»´,ÕÔÒ»ºÀ,1614,,,F,C57BL/6J,,Vav-CRE,(+/-),,,,,,,p38¦Áf/f,(+/+),,,B,207,3,5,7,,


º«¼Ò»´,»Æ¿­,2750,20180130,20180226,M,C57BL/6J,,,,RIP1 D325A,(+/-),,,,,,,,,C,108,1,4,5,,
º«¼Ò»´,ÕÔÒ»ºÀ,2750,,,M,C57BL/6J,,,,ZBP1,(+/-),,,,,,,,,C,107,1,1,5,,

º«¼Ò»´,»Æ¿­,2776,20180130,20180226,M,C57BL/6J,,,,RIP1 D325A,(+/-),,,,,,,,,C,108,1,4,6,,
º«¼Ò»´,ÕÔÒ»ºÀ,2776,,,F,C57BL/6J,,,,ASC,(-/-),,,,,,,,,C,107,1,1,8,,

º«¼Ò»´,ÁõÒÕ·Æ,2374,20180102,,M,C57BL/6J,,,,MPTX-1,(+/-),MPTX-2,(+/-),,,,,,,C,104,2,3,4,,
º«¼Ò»´,ÕÔÒ»ºÀ,2374,,,M,C57BL/6J,,,,RIP3,(+/-),,,,,,,,,C,107,1,2,8,,

º«¼Ò»´,³Â³¤°²,2455,20180404,20180607,F,C57BL/6J,,,,Rheb S130A,(+/-),,,,,,,,,B,207,1,4,7,,
º«¼Ò»´,ÕÔÒ»ºÀ,2455,,,M,C57BL/6J,,,,RIP3,(+/-),,,,,,,,,C,107,1,2,8,,


